Precell 	pstcell 	 Synapse 
GranuleCell[403]	HIPPCell[4]	Exp2Syn[4861]
GranuleCell[403]	HIPPCell[3]	Exp2Syn[4852]
GranuleCell[403]	GranuleCell[379]	Exp2Syn[3418]
GranuleCell[403]	GranuleCell[357]	Exp2Syn[3220]
GranuleCell[403]	GranuleCell[401]	Exp2Syn[3616]
GranuleCell[403]	GranuleCell[374]	Exp2Syn[3373]
GranuleCell[403]	GranuleCell[438]	Exp2Syn[3950]
GranuleCell[403]	GranuleCell[403]	Exp2Syn[3635]
GranuleCell[403]	GranuleCell[412]	Exp2Syn[3716]
GranuleCell[403]	GranuleCell[395]	Exp2Syn[3562]
GranuleCell[403]	GranuleCell[355]	Exp2Syn[3202]
GranuleCell[403]	GranuleCell[385]	Exp2Syn[3472]
GranuleCell[404]	BasketCell[3]	Exp2Syn[4538]
GranuleCell[404]	MossyCell[13]	Exp2Syn[4797]
GranuleCell[404]	HIPPCell[4]	Exp2Syn[4860]
GranuleCell[404]	HIPPCell[5]	Exp2Syn[4868]
GranuleCell[404]	HIPPCell[3]	Exp2Syn[4853]
GranuleCell[404]	GranuleCell[430]	Exp2Syn[3878]
GranuleCell[404]	GranuleCell[428]	Exp2Syn[3860]
GranuleCell[404]	GranuleCell[413]	Exp2Syn[3725]
GranuleCell[404]	GranuleCell[451]	Exp2Syn[4067]
GranuleCell[404]	GranuleCell[366]	Exp2Syn[3301]
GranuleCell[404]	GranuleCell[453]	Exp2Syn[4085]
GranuleCell[404]	GranuleCell[426]	Exp2Syn[3842]
GranuleCell[404]	GranuleCell[440]	Exp2Syn[3968]
GranuleCell[404]	GranuleCell[372]	Exp2Syn[3355]
GranuleCell[404]	GranuleCell[447]	Exp2Syn[4031]
GranuleCell[405]	BasketCell[5]	Exp2Syn[4563]
GranuleCell[405]	MossyCell[12]	Exp2Syn[4780]
GranuleCell[405]	HIPPCell[4]	Exp2Syn[4860]
GranuleCell[405]	HIPPCell[3]	Exp2Syn[4854]
GranuleCell[405]	HIPPCell[2]	Exp2Syn[4843]
GranuleCell[405]	GranuleCell[376]	Exp2Syn[3391]
GranuleCell[405]	GranuleCell[402]	Exp2Syn[3625]
GranuleCell[405]	GranuleCell[379]	Exp2Syn[3418]
GranuleCell[405]	GranuleCell[409]	Exp2Syn[3689]
GranuleCell[405]	GranuleCell[411]	Exp2Syn[3707]
GranuleCell[405]	GranuleCell[382]	Exp2Syn[3445]
GranuleCell[405]	GranuleCell[358]	Exp2Syn[3229]
GranuleCell[405]	GranuleCell[410]	Exp2Syn[3698]
GranuleCell[405]	GranuleCell[391]	Exp2Syn[3526]
GranuleCell[405]	GranuleCell[373]	Exp2Syn[3364]
GranuleCell[406]	BasketCell[5]	Exp2Syn[4562]
GranuleCell[406]	MossyCell[14]	Exp2Syn[4815]
GranuleCell[406]	HIPPCell[3]	Exp2Syn[4851]
GranuleCell[406]	HIPPCell[0]	Exp2Syn[4829]
GranuleCell[406]	HIPPCell[5]	Exp2Syn[4869]
GranuleCell[406]	GranuleCell[404]	Exp2Syn[3643]
GranuleCell[406]	GranuleCell[368]	Exp2Syn[3319]
GranuleCell[406]	GranuleCell[360]	Exp2Syn[3247]
GranuleCell[406]	GranuleCell[376]	Exp2Syn[3391]
GranuleCell[406]	GranuleCell[403]	Exp2Syn[3634]
GranuleCell[406]	GranuleCell[429]	Exp2Syn[3869]
GranuleCell[406]	GranuleCell[418]	Exp2Syn[3770]
GranuleCell[406]	GranuleCell[363]	Exp2Syn[3274]
GranuleCell[406]	GranuleCell[450]	Exp2Syn[4058]
GranuleCell[406]	GranuleCell[384]	Exp2Syn[3463]
GranuleCell[407]	BasketCell[5]	Exp2Syn[4565]
GranuleCell[407]	MossyCell[14]	Exp2Syn[4816]
GranuleCell[407]	HIPPCell[5]	Exp2Syn[4868]
GranuleCell[407]	HIPPCell[2]	Exp2Syn[4845]
GranuleCell[407]	HIPPCell[4]	Exp2Syn[4862]
GranuleCell[407]	GranuleCell[451]	Exp2Syn[4067]
GranuleCell[407]	GranuleCell[420]	Exp2Syn[3788]
GranuleCell[407]	GranuleCell[407]	Exp2Syn[3671]
GranuleCell[407]	GranuleCell[425]	Exp2Syn[3833]
GranuleCell[407]	GranuleCell[406]	Exp2Syn[3661]
GranuleCell[407]	GranuleCell[409]	Exp2Syn[3689]
GranuleCell[407]	GranuleCell[357]	Exp2Syn[3220]
GranuleCell[407]	GranuleCell[395]	Exp2Syn[3562]
GranuleCell[407]	GranuleCell[427]	Exp2Syn[3851]
GranuleCell[407]	GranuleCell[444]	Exp2Syn[4004]
GranuleCell[408]	BasketCell[3]	Exp2Syn[4541]
GranuleCell[408]	MossyCell[12]	Exp2Syn[4781]
GranuleCell[408]	HIPPCell[4]	Exp2Syn[4859]
GranuleCell[408]	HIPPCell[5]	Exp2Syn[4868]
GranuleCell[408]	HIPPCell[3]	Exp2Syn[4852]
GranuleCell[408]	GranuleCell[393]	Exp2Syn[3544]
GranuleCell[408]	GranuleCell[442]	Exp2Syn[3986]
GranuleCell[408]	GranuleCell[395]	Exp2Syn[3562]
GranuleCell[408]	GranuleCell[423]	Exp2Syn[3815]
GranuleCell[408]	GranuleCell[444]	Exp2Syn[4004]
GranuleCell[408]	GranuleCell[360]	Exp2Syn[3247]
GranuleCell[408]	GranuleCell[361]	Exp2Syn[3256]
GranuleCell[408]	GranuleCell[367]	Exp2Syn[3310]
GranuleCell[408]	GranuleCell[425]	Exp2Syn[3833]
GranuleCell[408]	GranuleCell[420]	Exp2Syn[3788]
GranuleCell[409]	BasketCell[3]	Exp2Syn[4540]
GranuleCell[409]	MossyCell[12]	Exp2Syn[4783]
GranuleCell[409]	HIPPCell[5]	Exp2Syn[4870]
GranuleCell[409]	HIPPCell[2]	Exp2Syn[4843]
GranuleCell[409]	HIPPCell[4]	Exp2Syn[4861]
GranuleCell[409]	GranuleCell[436]	Exp2Syn[3932]
GranuleCell[409]	GranuleCell[394]	Exp2Syn[3553]
GranuleCell[409]	GranuleCell[405]	Exp2Syn[3652]
GranuleCell[409]	GranuleCell[437]	Exp2Syn[3941]
GranuleCell[409]	GranuleCell[384]	Exp2Syn[3463]
GranuleCell[409]	GranuleCell[413]	Exp2Syn[3725]
GranuleCell[409]	GranuleCell[390]	Exp2Syn[3517]
GranuleCell[409]	GranuleCell[440]	Exp2Syn[3968]
GranuleCell[409]	GranuleCell[410]	Exp2Syn[3698]
GranuleCell[409]	GranuleCell[389]	Exp2Syn[3508]
GranuleCell[410]	BasketCell[5]	Exp2Syn[4565]
GranuleCell[410]	MossyCell[13]	Exp2Syn[4797]
GranuleCell[410]	HIPPCell[0]	Exp2Syn[4828]
GranuleCell[410]	HIPPCell[3]	Exp2Syn[4852]
GranuleCell[410]	HIPPCell[5]	Exp2Syn[4870]
GranuleCell[410]	GranuleCell[365]	Exp2Syn[3292]
GranuleCell[410]	GranuleCell[431]	Exp2Syn[3887]
GranuleCell[410]	GranuleCell[424]	Exp2Syn[3824]
GranuleCell[410]	GranuleCell[442]	Exp2Syn[3986]
GranuleCell[410]	GranuleCell[435]	Exp2Syn[3923]
GranuleCell[410]	GranuleCell[367]	Exp2Syn[3310]
GranuleCell[410]	GranuleCell[389]	Exp2Syn[3508]
GranuleCell[410]	GranuleCell[405]	Exp2Syn[3652]
GranuleCell[410]	GranuleCell[363]	Exp2Syn[3274]
GranuleCell[410]	GranuleCell[369]	Exp2Syn[3328]
GranuleCell[411]	BasketCell[3]	Exp2Syn[4540]
GranuleCell[411]	MossyCell[14]	Exp2Syn[4817]
GranuleCell[411]	HIPPCell[5]	Exp2Syn[4867]
GranuleCell[411]	HIPPCell[4]	Exp2Syn[4862]
GranuleCell[411]	HIPPCell[3]	Exp2Syn[4851]
GranuleCell[411]	GranuleCell[424]	Exp2Syn[3824]
GranuleCell[411]	GranuleCell[425]	Exp2Syn[3833]
GranuleCell[411]	GranuleCell[410]	Exp2Syn[3697]
GranuleCell[411]	GranuleCell[456]	Exp2Syn[4112]
GranuleCell[411]	GranuleCell[419]	Exp2Syn[3779]
GranuleCell[411]	GranuleCell[413]	Exp2Syn[3725]
GranuleCell[411]	GranuleCell[454]	Exp2Syn[4094]
GranuleCell[411]	GranuleCell[395]	Exp2Syn[3562]
GranuleCell[411]	GranuleCell[378]	Exp2Syn[3409]
GranuleCell[411]	GranuleCell[379]	Exp2Syn[3418]
GranuleCell[412]	BasketCell[5]	Exp2Syn[4563]
GranuleCell[412]	MossyCell[12]	Exp2Syn[4782]
GranuleCell[412]	HIPPCell[2]	Exp2Syn[4844]
GranuleCell[412]	HIPPCell[0]	Exp2Syn[4827]
GranuleCell[412]	HIPPCell[5]	Exp2Syn[4867]
GranuleCell[412]	GranuleCell[434]	Exp2Syn[3914]
GranuleCell[412]	GranuleCell[405]	Exp2Syn[3652]
GranuleCell[412]	GranuleCell[389]	Exp2Syn[3508]
GranuleCell[412]	GranuleCell[401]	Exp2Syn[3616]
GranuleCell[412]	GranuleCell[388]	Exp2Syn[3499]
GranuleCell[412]	GranuleCell[415]	Exp2Syn[3743]
GranuleCell[412]	GranuleCell[381]	Exp2Syn[3436]
GranuleCell[412]	GranuleCell[460]	Exp2Syn[4148]
GranuleCell[412]	GranuleCell[402]	Exp2Syn[3625]
GranuleCell[412]	GranuleCell[453]	Exp2Syn[4085]
GranuleCell[413]	BasketCell[3]	Exp2Syn[4538]
GranuleCell[413]	MossyCell[13]	Exp2Syn[4798]
GranuleCell[413]	HIPPCell[0]	Exp2Syn[4829]
GranuleCell[413]	HIPPCell[2]	Exp2Syn[4846]
GranuleCell[413]	HIPPCell[4]	Exp2Syn[4860]
GranuleCell[413]	GranuleCell[402]	Exp2Syn[3625]
GranuleCell[413]	GranuleCell[410]	Exp2Syn[3697]
GranuleCell[413]	GranuleCell[388]	Exp2Syn[3499]
GranuleCell[413]	GranuleCell[403]	Exp2Syn[3634]
GranuleCell[413]	GranuleCell[439]	Exp2Syn[3959]
GranuleCell[413]	GranuleCell[414]	Exp2Syn[3734]
GranuleCell[413]	GranuleCell[453]	Exp2Syn[4085]
GranuleCell[413]	GranuleCell[381]	Exp2Syn[3436]
GranuleCell[413]	GranuleCell[412]	Exp2Syn[3715]
GranuleCell[413]	GranuleCell[442]	Exp2Syn[3986]
GranuleCell[414]	BasketCell[4]	Exp2Syn[4552]
GranuleCell[414]	MossyCell[13]	Exp2Syn[4800]
GranuleCell[414]	HIPPCell[3]	Exp2Syn[4854]
GranuleCell[414]	HIPPCell[4]	Exp2Syn[4862]
GranuleCell[414]	HIPPCell[5]	Exp2Syn[4870]
GranuleCell[414]	GranuleCell[436]	Exp2Syn[3932]
GranuleCell[414]	GranuleCell[388]	Exp2Syn[3499]
GranuleCell[414]	GranuleCell[443]	Exp2Syn[3995]
GranuleCell[414]	GranuleCell[428]	Exp2Syn[3860]
GranuleCell[414]	GranuleCell[414]	Exp2Syn[3734]
GranuleCell[414]	GranuleCell[464]	Exp2Syn[4184]
GranuleCell[414]	GranuleCell[448]	Exp2Syn[4040]
GranuleCell[414]	GranuleCell[441]	Exp2Syn[3977]
GranuleCell[414]	GranuleCell[455]	Exp2Syn[4103]
GranuleCell[414]	GranuleCell[392]	Exp2Syn[3535]
GranuleCell[415]	BasketCell[3]	Exp2Syn[4541]
GranuleCell[415]	MossyCell[14]	Exp2Syn[4816]
GranuleCell[415]	HIPPCell[4]	Exp2Syn[4862]
GranuleCell[415]	HIPPCell[3]	Exp2Syn[4852]
GranuleCell[415]	HIPPCell[2]	Exp2Syn[4846]
GranuleCell[415]	GranuleCell[393]	Exp2Syn[3544]
GranuleCell[415]	GranuleCell[384]	Exp2Syn[3463]
GranuleCell[415]	GranuleCell[405]	Exp2Syn[3652]
GranuleCell[415]	GranuleCell[380]	Exp2Syn[3427]
GranuleCell[415]	GranuleCell[411]	Exp2Syn[3706]
GranuleCell[415]	GranuleCell[403]	Exp2Syn[3634]
GranuleCell[415]	GranuleCell[429]	Exp2Syn[3869]
GranuleCell[415]	GranuleCell[399]	Exp2Syn[3598]
GranuleCell[415]	GranuleCell[391]	Exp2Syn[3526]
GranuleCell[415]	GranuleCell[424]	Exp2Syn[3824]
GranuleCell[416]	BasketCell[5]	Exp2Syn[4564]
GranuleCell[416]	MossyCell[12]	Exp2Syn[4783]
GranuleCell[416]	HIPPCell[3]	Exp2Syn[4854]
GranuleCell[416]	HIPPCell[4]	Exp2Syn[4860]
GranuleCell[416]	HIPPCell[0]	Exp2Syn[4830]
GranuleCell[416]	GranuleCell[443]	Exp2Syn[3995]
GranuleCell[416]	GranuleCell[458]	Exp2Syn[4130]
GranuleCell[416]	GranuleCell[465]	Exp2Syn[4193]
GranuleCell[416]	GranuleCell[420]	Exp2Syn[3788]
GranuleCell[416]	GranuleCell[368]	Exp2Syn[3319]
GranuleCell[416]	GranuleCell[456]	Exp2Syn[4112]
GranuleCell[416]	GranuleCell[414]	Exp2Syn[3733]
GranuleCell[416]	GranuleCell[435]	Exp2Syn[3923]
GranuleCell[416]	GranuleCell[380]	Exp2Syn[3427]
GranuleCell[416]	GranuleCell[446]	Exp2Syn[4022]
GranuleCell[417]	BasketCell[5]	Exp2Syn[4564]
GranuleCell[417]	MossyCell[12]	Exp2Syn[4782]
GranuleCell[417]	HIPPCell[2]	Exp2Syn[4844]
GranuleCell[417]	HIPPCell[3]	Exp2Syn[4851]
GranuleCell[417]	HIPPCell[5]	Exp2Syn[4868]
GranuleCell[417]	GranuleCell[427]	Exp2Syn[3851]
GranuleCell[417]	GranuleCell[367]	Exp2Syn[3310]
GranuleCell[417]	GranuleCell[416]	Exp2Syn[3751]
GranuleCell[417]	GranuleCell[400]	Exp2Syn[3607]
GranuleCell[417]	GranuleCell[446]	Exp2Syn[4022]
GranuleCell[417]	GranuleCell[389]	Exp2Syn[3508]
GranuleCell[417]	GranuleCell[372]	Exp2Syn[3355]
GranuleCell[417]	GranuleCell[386]	Exp2Syn[3481]
GranuleCell[417]	GranuleCell[449]	Exp2Syn[4049]
GranuleCell[417]	GranuleCell[409]	Exp2Syn[3688]
GranuleCell[418]	BasketCell[5]	Exp2Syn[4565]
GranuleCell[418]	MossyCell[13]	Exp2Syn[4799]
GranuleCell[418]	HIPPCell[0]	Exp2Syn[4828]
GranuleCell[418]	HIPPCell[2]	Exp2Syn[4845]
GranuleCell[418]	HIPPCell[3]	Exp2Syn[4852]
GranuleCell[418]	GranuleCell[380]	Exp2Syn[3427]
GranuleCell[418]	GranuleCell[412]	Exp2Syn[3715]
GranuleCell[418]	GranuleCell[369]	Exp2Syn[3328]
GranuleCell[418]	GranuleCell[465]	Exp2Syn[4193]
GranuleCell[418]	GranuleCell[392]	Exp2Syn[3535]
GranuleCell[418]	GranuleCell[463]	Exp2Syn[4175]
GranuleCell[418]	GranuleCell[430]	Exp2Syn[3878]
GranuleCell[418]	GranuleCell[435]	Exp2Syn[3923]
GranuleCell[418]	GranuleCell[437]	Exp2Syn[3941]
GranuleCell[418]	GranuleCell[397]	Exp2Syn[3580]
GranuleCell[419]	BasketCell[5]	Exp2Syn[4565]
GranuleCell[419]	MossyCell[12]	Exp2Syn[4780]
GranuleCell[419]	HIPPCell[4]	Exp2Syn[4861]
GranuleCell[419]	HIPPCell[0]	Exp2Syn[4829]
GranuleCell[419]	HIPPCell[5]	Exp2Syn[4869]
GranuleCell[419]	GranuleCell[449]	Exp2Syn[4049]
GranuleCell[419]	GranuleCell[450]	Exp2Syn[4058]
GranuleCell[419]	GranuleCell[447]	Exp2Syn[4031]
GranuleCell[419]	GranuleCell[397]	Exp2Syn[3580]
GranuleCell[419]	GranuleCell[426]	Exp2Syn[3842]
GranuleCell[419]	GranuleCell[457]	Exp2Syn[4121]
GranuleCell[419]	GranuleCell[401]	Exp2Syn[3616]
GranuleCell[419]	GranuleCell[387]	Exp2Syn[3490]
GranuleCell[419]	GranuleCell[451]	Exp2Syn[4067]
GranuleCell[419]	GranuleCell[389]	Exp2Syn[3508]
GranuleCell[420]	BasketCell[0]	Exp2Syn[4505]
GranuleCell[420]	MossyCell[13]	Exp2Syn[4798]
GranuleCell[420]	HIPPCell[0]	Exp2Syn[4830]
GranuleCell[420]	HIPPCell[4]	Exp2Syn[4862]
GranuleCell[420]	HIPPCell[3]	Exp2Syn[4853]
GranuleCell[420]	GranuleCell[400]	Exp2Syn[3607]
GranuleCell[420]	GranuleCell[446]	Exp2Syn[4022]
GranuleCell[420]	GranuleCell[456]	Exp2Syn[4112]
GranuleCell[420]	GranuleCell[379]	Exp2Syn[3418]
GranuleCell[420]	GranuleCell[370]	Exp2Syn[3337]
GranuleCell[420]	GranuleCell[442]	Exp2Syn[3986]
GranuleCell[420]	GranuleCell[438]	Exp2Syn[3950]
GranuleCell[420]	GranuleCell[383]	Exp2Syn[3454]
GranuleCell[420]	GranuleCell[408]	Exp2Syn[3679]
GranuleCell[420]	GranuleCell[403]	Exp2Syn[3634]
GranuleCell[421]	BasketCell[0]	Exp2Syn[4505]
GranuleCell[421]	MossyCell[14]	Exp2Syn[4814]
GranuleCell[421]	HIPPCell[3]	Exp2Syn[4852]
GranuleCell[421]	HIPPCell[4]	Exp2Syn[4862]
GranuleCell[421]	HIPPCell[0]	Exp2Syn[4829]
GranuleCell[421]	GranuleCell[435]	Exp2Syn[3923]
GranuleCell[421]	GranuleCell[463]	Exp2Syn[4175]
GranuleCell[421]	GranuleCell[401]	Exp2Syn[3616]
GranuleCell[421]	GranuleCell[421]	Exp2Syn[3797]
GranuleCell[421]	GranuleCell[464]	Exp2Syn[4184]
GranuleCell[421]	GranuleCell[398]	Exp2Syn[3589]
GranuleCell[421]	GranuleCell[403]	Exp2Syn[3634]
GranuleCell[421]	GranuleCell[468]	Exp2Syn[4220]
GranuleCell[421]	GranuleCell[408]	Exp2Syn[3679]
GranuleCell[421]	GranuleCell[374]	Exp2Syn[3373]
GranuleCell[422]	BasketCell[0]	Exp2Syn[4503]
GranuleCell[422]	MossyCell[14]	Exp2Syn[4816]
GranuleCell[422]	HIPPCell[4]	Exp2Syn[4860]
GranuleCell[422]	HIPPCell[0]	Exp2Syn[4828]
GranuleCell[422]	HIPPCell[5]	Exp2Syn[4869]
GranuleCell[422]	GranuleCell[468]	Exp2Syn[4220]
GranuleCell[422]	GranuleCell[420]	Exp2Syn[3787]
GranuleCell[422]	GranuleCell[386]	Exp2Syn[3481]
GranuleCell[422]	GranuleCell[427]	Exp2Syn[3851]
GranuleCell[422]	GranuleCell[376]	Exp2Syn[3391]
GranuleCell[422]	GranuleCell[410]	Exp2Syn[3697]
GranuleCell[422]	GranuleCell[462]	Exp2Syn[4166]
GranuleCell[422]	GranuleCell[385]	Exp2Syn[3472]
GranuleCell[422]	GranuleCell[416]	Exp2Syn[3751]
GranuleCell[422]	GranuleCell[434]	Exp2Syn[3914]
GranuleCell[423]	BasketCell[4]	Exp2Syn[4552]
GranuleCell[423]	MossyCell[12]	Exp2Syn[4783]
GranuleCell[423]	HIPPCell[1]	Exp2Syn[4838]
GranuleCell[423]	HIPPCell[5]	Exp2Syn[4867]
GranuleCell[423]	HIPPCell[3]	Exp2Syn[4852]
GranuleCell[423]	GranuleCell[422]	Exp2Syn[3805]
GranuleCell[423]	GranuleCell[394]	Exp2Syn[3553]
GranuleCell[423]	GranuleCell[469]	Exp2Syn[4229]
GranuleCell[423]	GranuleCell[381]	Exp2Syn[3436]
GranuleCell[423]	GranuleCell[401]	Exp2Syn[3616]
GranuleCell[423]	GranuleCell[431]	Exp2Syn[3887]
GranuleCell[423]	GranuleCell[419]	Exp2Syn[3778]
GranuleCell[423]	GranuleCell[464]	Exp2Syn[4184]
GranuleCell[423]	GranuleCell[428]	Exp2Syn[3860]
GranuleCell[423]	GranuleCell[379]	Exp2Syn[3418]
GranuleCell[424]	BasketCell[4]	Exp2Syn[4552]
GranuleCell[424]	MossyCell[13]	Exp2Syn[4797]
GranuleCell[424]	HIPPCell[4]	Exp2Syn[4861]
GranuleCell[424]	HIPPCell[3]	Exp2Syn[4853]
GranuleCell[424]	HIPPCell[5]	Exp2Syn[4868]
GranuleCell[424]	GranuleCell[429]	Exp2Syn[3869]
GranuleCell[424]	GranuleCell[461]	Exp2Syn[4157]
GranuleCell[424]	GranuleCell[450]	Exp2Syn[4058]
GranuleCell[424]	GranuleCell[433]	Exp2Syn[3905]
GranuleCell[424]	GranuleCell[402]	Exp2Syn[3625]
GranuleCell[424]	GranuleCell[395]	Exp2Syn[3562]
GranuleCell[424]	GranuleCell[458]	Exp2Syn[4130]
GranuleCell[424]	GranuleCell[425]	Exp2Syn[3833]
GranuleCell[424]	GranuleCell[422]	Exp2Syn[3805]
GranuleCell[424]	GranuleCell[415]	Exp2Syn[3742]
GranuleCell[425]	BasketCell[5]	Exp2Syn[4562]
GranuleCell[425]	MossyCell[14]	Exp2Syn[4815]
GranuleCell[425]	HIPPCell[0]	Exp2Syn[4827]
GranuleCell[425]	HIPPCell[1]	Exp2Syn[4835]
GranuleCell[425]	HIPPCell[4]	Exp2Syn[4861]
GranuleCell[425]	GranuleCell[432]	Exp2Syn[3896]
GranuleCell[425]	GranuleCell[447]	Exp2Syn[4031]
GranuleCell[425]	GranuleCell[470]	Exp2Syn[4238]
GranuleCell[425]	GranuleCell[474]	Exp2Syn[4274]
GranuleCell[425]	GranuleCell[468]	Exp2Syn[4220]
GranuleCell[425]	GranuleCell[459]	Exp2Syn[4139]
GranuleCell[425]	GranuleCell[414]	Exp2Syn[3733]
GranuleCell[425]	GranuleCell[466]	Exp2Syn[4202]
GranuleCell[425]	GranuleCell[401]	Exp2Syn[3616]
GranuleCell[425]	GranuleCell[388]	Exp2Syn[3499]
GranuleCell[426]	BasketCell[4]	Exp2Syn[4552]
GranuleCell[426]	MossyCell[14]	Exp2Syn[4817]
GranuleCell[426]	HIPPCell[3]	Exp2Syn[4851]
GranuleCell[426]	HIPPCell[4]	Exp2Syn[4862]
GranuleCell[426]	HIPPCell[0]	Exp2Syn[4828]
GranuleCell[426]	GranuleCell[473]	Exp2Syn[4265]
GranuleCell[426]	GranuleCell[460]	Exp2Syn[4148]
GranuleCell[426]	GranuleCell[398]	Exp2Syn[3589]
GranuleCell[426]	GranuleCell[446]	Exp2Syn[4022]
GranuleCell[426]	GranuleCell[387]	Exp2Syn[3490]
GranuleCell[426]	GranuleCell[379]	Exp2Syn[3418]
GranuleCell[426]	GranuleCell[421]	Exp2Syn[3796]
GranuleCell[426]	GranuleCell[463]	Exp2Syn[4175]
GranuleCell[426]	GranuleCell[376]	Exp2Syn[3391]
GranuleCell[426]	GranuleCell[469]	Exp2Syn[4229]
GranuleCell[427]	BasketCell[0]	Exp2Syn[4502]
GranuleCell[427]	MossyCell[12]	Exp2Syn[4781]
GranuleCell[427]	HIPPCell[3]	Exp2Syn[4853]
GranuleCell[427]	HIPPCell[1]	Exp2Syn[4838]
GranuleCell[427]	HIPPCell[0]	Exp2Syn[4830]
GranuleCell[427]	GranuleCell[451]	Exp2Syn[4067]
GranuleCell[427]	GranuleCell[410]	Exp2Syn[3697]
GranuleCell[427]	GranuleCell[395]	Exp2Syn[3562]
GranuleCell[427]	GranuleCell[441]	Exp2Syn[3977]
GranuleCell[427]	GranuleCell[415]	Exp2Syn[3742]
GranuleCell[427]	GranuleCell[443]	Exp2Syn[3995]
GranuleCell[427]	GranuleCell[379]	Exp2Syn[3418]
GranuleCell[427]	GranuleCell[399]	Exp2Syn[3598]
GranuleCell[427]	GranuleCell[422]	Exp2Syn[3805]
GranuleCell[427]	GranuleCell[403]	Exp2Syn[3634]
GranuleCell[428]	BasketCell[5]	Exp2Syn[4565]
GranuleCell[428]	MossyCell[14]	Exp2Syn[4816]
GranuleCell[428]	HIPPCell[0]	Exp2Syn[4827]
GranuleCell[428]	HIPPCell[4]	Exp2Syn[4861]
GranuleCell[428]	HIPPCell[1]	Exp2Syn[4837]
GranuleCell[428]	GranuleCell[447]	Exp2Syn[4031]
GranuleCell[428]	GranuleCell[382]	Exp2Syn[3445]
GranuleCell[428]	GranuleCell[411]	Exp2Syn[3706]
GranuleCell[428]	GranuleCell[422]	Exp2Syn[3805]
GranuleCell[428]	GranuleCell[460]	Exp2Syn[4148]
GranuleCell[428]	GranuleCell[448]	Exp2Syn[4040]
GranuleCell[428]	GranuleCell[432]	Exp2Syn[3896]
GranuleCell[428]	GranuleCell[400]	Exp2Syn[3607]
GranuleCell[428]	GranuleCell[401]	Exp2Syn[3616]
GranuleCell[428]	GranuleCell[464]	Exp2Syn[4184]
GranuleCell[429]	BasketCell[4]	Exp2Syn[4550]
GranuleCell[429]	MossyCell[12]	Exp2Syn[4780]
GranuleCell[429]	HIPPCell[5]	Exp2Syn[4867]
GranuleCell[429]	HIPPCell[3]	Exp2Syn[4853]
GranuleCell[429]	HIPPCell[1]	Exp2Syn[4837]
GranuleCell[429]	GranuleCell[389]	Exp2Syn[3508]
GranuleCell[429]	GranuleCell[379]	Exp2Syn[3418]
GranuleCell[429]	GranuleCell[471]	Exp2Syn[4247]
GranuleCell[429]	GranuleCell[462]	Exp2Syn[4166]
GranuleCell[429]	GranuleCell[446]	Exp2Syn[4022]
GranuleCell[429]	GranuleCell[416]	Exp2Syn[3751]
GranuleCell[429]	GranuleCell[405]	Exp2Syn[3652]
GranuleCell[429]	GranuleCell[410]	Exp2Syn[3697]
GranuleCell[429]	GranuleCell[412]	Exp2Syn[3715]
GranuleCell[429]	GranuleCell[449]	Exp2Syn[4049]
GranuleCell[430]	BasketCell[0]	Exp2Syn[4505]
GranuleCell[430]	MossyCell[13]	Exp2Syn[4797]
GranuleCell[430]	HIPPCell[5]	Exp2Syn[4869]
GranuleCell[430]	HIPPCell[4]	Exp2Syn[4861]
GranuleCell[430]	HIPPCell[3]	Exp2Syn[4853]
GranuleCell[430]	GranuleCell[440]	Exp2Syn[3968]
GranuleCell[430]	GranuleCell[445]	Exp2Syn[4013]
GranuleCell[430]	GranuleCell[465]	Exp2Syn[4193]
GranuleCell[430]	GranuleCell[396]	Exp2Syn[3571]
GranuleCell[430]	GranuleCell[390]	Exp2Syn[3517]
GranuleCell[430]	GranuleCell[472]	Exp2Syn[4256]
GranuleCell[430]	GranuleCell[432]	Exp2Syn[3896]
GranuleCell[430]	GranuleCell[426]	Exp2Syn[3841]
GranuleCell[430]	GranuleCell[469]	Exp2Syn[4229]
GranuleCell[430]	GranuleCell[428]	Exp2Syn[3859]
GranuleCell[431]	BasketCell[0]	Exp2Syn[4502]
GranuleCell[431]	MossyCell[13]	Exp2Syn[4798]
GranuleCell[431]	HIPPCell[0]	Exp2Syn[4828]
GranuleCell[431]	HIPPCell[4]	Exp2Syn[4861]
GranuleCell[431]	HIPPCell[3]	Exp2Syn[4854]
GranuleCell[431]	GranuleCell[441]	Exp2Syn[3977]
GranuleCell[431]	GranuleCell[469]	Exp2Syn[4229]
GranuleCell[431]	GranuleCell[479]	Exp2Syn[4319]
GranuleCell[431]	GranuleCell[398]	Exp2Syn[3589]
GranuleCell[431]	GranuleCell[431]	Exp2Syn[3886]
GranuleCell[431]	GranuleCell[421]	Exp2Syn[3796]
GranuleCell[431]	GranuleCell[399]	Exp2Syn[3598]
GranuleCell[431]	GranuleCell[404]	Exp2Syn[3643]
GranuleCell[431]	GranuleCell[437]	Exp2Syn[3941]
GranuleCell[431]	GranuleCell[389]	Exp2Syn[3508]
GranuleCell[432]	BasketCell[4]	Exp2Syn[4552]
GranuleCell[432]	MossyCell[12]	Exp2Syn[4782]
GranuleCell[432]	HIPPCell[5]	Exp2Syn[4867]
GranuleCell[432]	HIPPCell[3]	Exp2Syn[4854]
GranuleCell[432]	HIPPCell[1]	Exp2Syn[4836]
GranuleCell[432]	GranuleCell[432]	Exp2Syn[3896]
